Match Name,Student A,Student B,Matched Categories,Category Scores - Student A,Category Scores - Student B,Category Score Difference,Aggregate Matching Score,Match Summary (AI),Match Type (AI),Best Match (AI),Student A - University,Student B - University,Student A - University : Weight,Student B - University : Weight,Student A - Meet-up Mode,Student B - Meet-up Mode,Student A - Meet-up Mode : Weight,Student B - Meet-up Mode : Weight,Student A - Degree,Student B - Degree,Student A - Degree : Weight,Student B - Degree : Weight,Student A - Learning Habits,Student B - Learning Habits,Student A - Learning Habits : Weight,Student B - Learning Habits : Weight,Student A - Struggling Concepts,Student B - Struggling Concepts,Student A - Struggling Concepts : Weight,Student B - Struggling Concepts : Weight,Student A - Career Goals,Student B - Career Goals,Student A - Career Trajectories : Weight,Student B - Career Trajectories : Weight,Student A - Meet-up Distance,Student B - Meet-up Distance : Score,Student A - Meet-up Distance : Weight,Student B - Meet-up Distance : Weight,University Match,Meet-up Mode Match,Degree Match,Learning Habits Match,Struggling Concepts Match,Career Goals Match,Meet-up Distance Match,University - Both Care,Meet-up Mode - Both Care,Degree - Both Care,Learning Habits - Both Care,Struggling Concepts - Both Care,Career Goals - Both Care,Meet-up Distance - Both Care,University - Adjusted Score,Meet-up Mode - Adjusted Score,Degree - Adjusted Score,Learning Habits - Adjusted Score,Struggling Concepts - Adjusted Score,Career Goals - Adjusted Score,Meet-up Distance - Adjusted Score,Aggregate Adjusted Score,Select for Group,Groups
Ahmed Hassan ↔ Santiago Lopez,Ahmed Hassan,Santiago Lopez,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,Purdue University,"University of California, Berkeley",2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Ahmed Hassan ↔ Pedro Alvarez,Ahmed Hassan,Pedro Alvarez,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,Purdue University,University of Michigan – Ann Arbor,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Ahmed Hassan ↔ Mateusz Zielinski,Ahmed Hassan,Mateusz Zielinski,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,Purdue University,"University of California, Berkeley",2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Ahmed Hassan ↔ Wei Zhang,Ahmed Hassan,Wei Zhang,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,Purdue University,Georgia Institute of Technology,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Ahmed Hassan ↔ Sofia Petrova,Ahmed Hassan,Sofia Petrova,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,Purdue University,University of Illinois Urbana–Champaign,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Dariusz Kowalski,Alexei Ivanov,Dariusz Kowalski,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",Georgia Institute of Technology,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,checked,
Alexei Ivanov ↔ Anna Müller,Alexei Ivanov,Anna Müller,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",Cornell University,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Aya Nakamura,Alexei Ivanov,Aya Nakamura,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",University of Michigan – Ann Arbor,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Emily Brown,Alexei Ivanov,Emily Brown,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",Florida International University,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Hana Kimura,Alexei Ivanov,Hana Kimura,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",University of Illinois Urbana–Champaign,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,checked,
Alexei Ivanov ↔ Sofia Petrova,Alexei Ivanov,Sofia Petrova,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",University of Illinois Urbana–Champaign,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,checked,
Alexei Ivanov ↔ Tariq Aziz,Alexei Ivanov,Tariq Aziz,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",University of Miami,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Linh Tran,Alexei Ivanov,Linh Tran,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles","University of California, San Diego",2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Lina Svensson,Alexei Ivanov,Lina Svensson,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",California Institute of Technology (Caltech),2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Mei Chen,Alexei Ivanov,Mei Chen,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",Stanford University,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Samantha Evans,Alexei Ivanov,Samantha Evans,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",Purdue University,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Mateusz Zielinski,Alexei Ivanov,Mateusz Zielinski,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles","University of California, Berkeley",2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
Alexei Ivanov ↔ Tomasz Nowak,Alexei Ivanov,Tomasz Nowak,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 100,
  ""Learning Habits : Score"": 100,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 70,
  ""Meet-up Mode : Score"": 70
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",80,,,,"University of California, Los Angeles",Purdue University,2,2,In Person,In Person,1,1,Engineering,Engineering,3,3,"Hands-on projects, group work","Hands-on projects, group work",3,3,Thermodynamics,Thermodynamics,2,2,Mechanical engineer,Mechanical engineer,2,2,70,70,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,2,6,6,4,4,2,18,,
